episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/pol/allreduce_latency,info/learner/pol/cur_kl_coeff,info/learner/pol/cur_lr,info/learner/pol/total_loss,info/learner/pol/policy_loss,info/learner/pol/vf_loss,info/learner/pol/vf_explained_var,info/learner/pol/kl,info/learner/pol/entropy,info/learner/pol/entropy_coeff
nan,nan,nan,nan,0,1,4000,False,0,1,73c74652ed7744d5ac725e199db11932,2021-05-05_05-58-48,1620161928,36.08112406730652,36.08112406730652,18324,Hinton,143.248.157.211,36.08112406730652,0,1,679c5_00000,[],[],22523.549,177.592,13544.513,295.323,4.864,4000,4000,19.923076923076923,66.53846153846153,0.0,0.2,5e-05,-0.020516567456070334,-0.029953654040582478,0.0053402985286084,0.77120614,0.020483943342696875,1.5888931453227997,0.0
-0.9485999999999282,-0.9485999999999282,-0.9485999999999282,5002.0,1,1,8000,False,1,2,73c74652ed7744d5ac725e199db11932,2021-05-05_05-59-21,1620161961,33.43085265159607,69.51197671890259,18324,Hinton,143.248.157.211,69.51197671890259,0,2,679c5_00000,[-0.9485999999999282],[5002],21612.635,185.077,13130.455,304.635,4.486,8000,8000,19.93125,66.60000000000001,0.0,0.30000000000000004,5e-05,-0.050810659071430564,-0.057485725526930764,0.0006074868188079563,0.8103846,0.020225266052875668,1.5641521699726582,0.0
-0.9297999999999302,-0.9485999999999282,-0.9391999999999292,5002.0,1,1,12000,False,2,3,73c74652ed7744d5ac725e199db11932,2021-05-05_05-59-54,1620161994,32.59276080131531,102.1047375202179,18324,Hinton,143.248.157.211,102.1047375202179,0,3,679c5_00000,"[-0.9297999999999302, -0.9485999999999282]","[5002, 5002]",21430.779,186.647,12591.368,317.678,4.161,12000,12000,19.960869565217394,66.6,0.0,0.45000000000000007,5e-05,-0.03717607125872746,-0.04449381190352142,0.0012182185182609828,0.6664048,0.013554503995692357,1.5486444979906082,0.0
-0.9297999999999302,-0.9485999999999282,-0.9398666666665957,5002.0,1,1,16000,False,3,4,73c74652ed7744d5ac725e199db11932,2021-05-05_06-00-26,1620162026,32.52235531806946,134.62709283828735,18324,Hinton,143.248.157.211,134.62709283828735,0,4,679c5_00000,"[-0.941199999999929, -0.9485999999999282, -0.9297999999999302]","[5002, 5002, 5002]",21061.51,189.92,12582.409,317.904,4.085,16000,16000,19.85531914893617,66.59999999999998,0.0,0.45000000000000007,5e-05,-0.021056642406620085,-0.025229710969142616,0.0003003579449796234,0.66620445,0.008606021729065105,1.543297603726387,0.0
-0.9297999999999302,-0.9485999999999282,-0.9398666666665957,5002.0,0,1,20000,False,3,5,73c74652ed7744d5ac725e199db11932,2021-05-05_06-01-06,1620162066,40.00339603424072,174.63048887252808,18324,Hinton,143.248.157.211,174.63048887252808,0,5,679c5_00000,"[-0.9485999999999282, -0.9297999999999302, -0.941199999999929]","[5002, 5002, 5002]",22328.66,179.142,12585.009,317.838,3.89,20000,20000,19.850877192982455,66.60000000000001,0.0,0.45000000000000007,5e-05,-0.025963119347579777,-0.03193962585646659,0.00048687116668588715,0.47991505,0.012199187855003402,1.5176290310919285,0.0
-0.9297999999999302,-0.9553999999999274,-0.9437499999999288,5002.0,1,1,24000,False,4,6,73c74652ed7744d5ac725e199db11932,2021-05-05_06-01-42,1620162102,35.27937459945679,209.90986347198486,18324,Hinton,143.248.157.211,209.90986347198486,0,6,679c5_00000,"[-0.9553999999999274, -0.9485999999999282, -0.9297999999999302, -0.941199999999929]","[5002, 5002, 5002, 5002]",22323.679,179.182,12648.508,316.243,3.821,24000,24000,19.977999999999998,66.6,0.0,0.45000000000000007,5e-05,-0.023698544304352254,-0.029956499580293894,0.00017216691094290582,0.7120475,0.013523979316232726,1.5220774784684181,0.0
-0.9297999999999302,-0.9553999999999274,-0.941679999999929,5002.0,1,1,28000,False,5,7,73c74652ed7744d5ac725e199db11932,2021-05-05_06-02-19,1620162139,37.70653676986694,247.6164002418518,18324,Hinton,143.248.157.211,247.6164002418518,0,7,679c5_00000,"[-0.9333999999999298, -0.9485999999999282, -0.9297999999999302, -0.941199999999929, -0.9553999999999274]","[5002, 5002, 5002, 5002, 5002]",22641.603,176.666,12719.446,314.479,3.769,28000,28000,19.87407407407407,66.6,0.0,0.45000000000000007,5e-05,-0.024721580906771123,-0.030159578484017402,8.06101295438566e-05,0.770039,0.011905299412319437,1.4945307038724422,0.0
-0.9173999999999316,-0.9553999999999274,-0.9376333333332627,5002.0,1,1,32000,False,6,8,73c74652ed7744d5ac725e199db11932,2021-05-05_06-02-56,1620162176,36.56729197502136,284.18369221687317,18324,Hinton,143.248.157.211,284.18369221687317,0,8,679c5_00000,"[-0.9173999999999316, -0.9485999999999282, -0.9297999999999302, -0.941199999999929, -0.9553999999999274, -0.9333999999999298]","[5002, 5002, 5002, 5002, 5002, 5002]",22685.027,176.328,12825.517,311.878,3.701,32000,32000,19.842307692307692,66.6,0.0,0.45000000000000007,5e-05,-0.015473406354431063,-0.018571960768895224,5.415967541466671e-05,0.79098135,0.006765323938452639,1.4763804413378239,0.0
-0.9173999999999316,-0.9745999999999253,-0.9429142857142144,5002.0,1,1,36000,False,7,9,73c74652ed7744d5ac725e199db11932,2021-05-05_06-03-42,1620162222,45.546605825424194,329.73029804229736,18324,Hinton,143.248.157.211,329.73029804229736,0,9,679c5_00000,"[-0.9745999999999253, -0.9485999999999282, -0.9297999999999302, -0.941199999999929, -0.9553999999999274, -0.9333999999999298, -0.9173999999999316]","[5002, 5002, 5002, 5002, 5002, 5002, 5002]",23711.993,168.691,12912.517,309.777,3.579,36000,36000,19.949230769230766,66.60000000000001,0.0,0.45000000000000007,5e-05,-0.019304682849906385,-0.024152130528818816,0.00016750675058574416,0.49416968,0.01039986326941289,1.4638890996575356,0.0
-0.9173999999999316,-0.9745999999999253,-0.9429142857142143,5002.0,0,1,40000,False,7,10,73c74652ed7744d5ac725e199db11932,2021-05-05_06-04-29,1620162269,46.95530438423157,376.68560242652893,18324,Hinton,143.248.157.211,376.68560242652893,0,10,679c5_00000,"[-0.9485999999999282, -0.9297999999999302, -0.941199999999929, -0.9553999999999274, -0.9333999999999298, -0.9173999999999316, -0.9745999999999253]","[5002, 5002, 5002, 5002, 5002, 5002, 5002]",24748.601,161.625,12908.057,309.884,3.539,40000,40000,19.97910447761194,66.60000000000002,0.0,0.45000000000000007,5e-05,-0.019825921684969217,-0.022406422009225935,5.1268534662085585e-05,0.5711545,0.005620509182335809,1.3100191242992878,0.0
-0.9173999999999316,-0.9787999999999248,-0.9473999999999283,5002.0,1,1,44000,False,8,11,73c74652ed7744d5ac725e199db11932,2021-05-05_06-05-13,1620162313,44.35663723945618,421.0422396659851,18324,Hinton,143.248.157.211,421.0422396659851,0,11,679c5_00000,"[-0.9787999999999248, -0.9485999999999282, -0.9297999999999302, -0.941199999999929, -0.9553999999999274, -0.9333999999999298, -0.9173999999999316, -0.9745999999999253]","[5002, 5002, 5002, 5002, 5002, 5002, 5002, 5002]",25581.713,156.362,12901.886,310.032,3.44,44000,44000,19.838095238095235,66.60000000000001,0.0,0.45000000000000007,5e-05,-0.038336957280989736,-0.044240412302315235,0.00017672319017947302,0.84936965,0.012726064713206142,1.2949585393071175,0.0
-0.84099999999994,-0.9787999999999248,-0.9355777777777075,5002.0,1,1,48000,False,9,12,73c74652ed7744d5ac725e199db11932,2021-05-05_06-05-57,1620162357,43.454660415649414,464.4969000816345,18324,Hinton,143.248.157.211,464.4969000816345,0,12,679c5_00000,"[-0.84099999999994, -0.9485999999999282, -0.9297999999999302, -0.941199999999929, -0.9553999999999274, -0.9333999999999298, -0.9173999999999316, -0.9745999999999253, -0.9787999999999248]","[5002, 5002, 5002, 5002, 5002, 5002, 5002, 5002, 5002]",26525.065,150.801,12960.924,308.62,3.376,48000,48000,19.90806451612903,66.6,0.0,0.45000000000000007,5e-05,-0.032038715784437954,-0.03849946643458679,0.00035538976089810603,0.7456641,0.013567467307439074,1.2456382364034653,0.0
