episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy_reward_min/pol,policy_reward_max/pol,policy_reward_mean/pol,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_pol_reward,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/pol/allreduce_latency,info/learner/pol/cur_kl_coeff,info/learner/pol/cur_lr,info/learner/pol/total_loss,info/learner/pol/policy_loss,info/learner/pol/vf_loss,info/learner/pol/vf_explained_var,info/learner/pol/kl,info/learner/pol/entropy,info/learner/pol/entropy_coeff
0.023750000000000018,-0.00025,0.0029000000000000015,1190.8666666666666,2,10,44000,False,15,11,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-14-43,1620000883,13.662883520126343,154.1838836669922,19926,Hinton,143.248.157.211,154.1838836669922,0,11,28635_00000,-0.00025,0.023750000000000018,0.0029000000000000015,"[0.0, 0.008750000000000006, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018]","[4002, 4002, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944]","[0.0, 0.008750000000000006, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018]",1.0567245419744036,2.6532438293197855,1.3905498645473036,0.054539449000183635,2213.738,1806.899,11743.075,340.626,6.792,44000,44000,18.669999999999998,56.540000000000006,0.0,0.675,5e-05,-0.02898729918524623,-0.03676461896975525,2.3695168863469007e-05,0.902562,0.011486855830298737,1.4679974243044853,0.0
0.023750000000000018,-0.00025,0.003583333333333336,1659.388888888889,3,10,48000,False,18,12,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-14-58,1620000898,14.42023253440857,168.60411620140076,19926,Hinton,143.248.157.211,168.60411620140076,0,12,28635_00000,-0.00025,0.023750000000000018,0.003583333333333336,"[0.0, 0.0, 0.021000000000000015, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006]","[4002, 4002, 4002, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002]","[0.0, 0.0, 0.021000000000000015, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006]",1.0463870506050594,2.6190473279157214,1.3799534453543785,0.05396420828523361,2211.172,1808.996,11800.279,338.975,6.518,48000,48000,16.442857142857143,56.619047619047606,0.0,0.675,5e-05,-0.02298319770488888,-0.02998548507457599,0.00022653041742159985,0.8827143,0.010038155727670528,1.457507099956274,0.0
0.02650000000000002,-0.00025,0.00478947368421053,1782.6842105263158,1,10,52000,False,19,13,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-15-11,1620000911,13.70064401626587,182.30476021766663,19926,Hinton,143.248.157.211,182.30476021766663,0,13,28635_00000,-0.00025,0.02650000000000002,0.00478947368421053,"[0.02650000000000002, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015]","[4002, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002]","[0.02650000000000002, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015]",1.0440082453227713,2.611689546487457,1.3767940992280199,0.0537863279986178,2192.106,1824.73,11831.004,338.095,6.432,52000,52000,17.321052631578947,56.55263157894737,0.0,0.675,5e-05,-0.014395204023458064,-0.02065947896335274,0.0003066618951379496,0.69774866,0.008826095712720416,1.462153922766447,0.0
0.02650000000000002,-0.00025,0.004333333333333337,1994.047619047619,2,10,56000,False,21,14,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-15-26,1620000926,14.293573379516602,196.59833359718323,19926,Hinton,143.248.157.211,196.59833359718323,0,14,28635_00000,-0.00025,0.02650000000000002,0.004333333333333337,"[0.0, 0.0, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002]","[4002, 4002, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002, 4002]","[0.0, 0.0, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002]",1.0394563136439285,2.6113344930196596,1.3719025120608808,0.05363279083648868,2201.664,1816.807,11859.112,337.293,6.611,56000,56000,18.090476190476192,56.61904761904762,0.0,0.675,5e-05,-0.027411343879066408,-0.033801971992943436,0.00011311363505228655,0.80481446,0.009300024656113237,1.466676987707615,0.0
0.02650000000000002,-0.00025,0.004136363636363639,2085.318181818182,1,10,60000,False,22,15,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-15-40,1620000940,14.200535774230957,210.79886937141418,19926,Hinton,143.248.157.211,210.79886937141418,0,15,28635_00000,-0.00025,0.02650000000000002,0.004136363636363639,"[0.0, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0]","[4002, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002]","[0.0, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0]",1.0380666544518402,2.610483476939049,1.3695217370018886,0.05345750233202368,2200.809,1817.513,11884.09,336.584,6.499,60000,60000,17.05,56.584999999999994,0.0,0.675,5e-05,-0.024302880570758134,-0.032059722871053964,6.847359259154473e-05,0.8323901,0.011390176339773461,1.4598140195012093,0.0
0.02650000000000002,-0.00025,0.004136363636363639,2085.318181818182,0,10,64000,False,22,16,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-15-55,1620000955,14.662822723388672,225.46169209480286,19926,Hinton,143.248.157.211,225.46169209480286,0,16,28635_00000,-0.00025,0.02650000000000002,0.004136363636363639,"[-0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0]","[257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002]","[-0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0]",1.03806665445184,2.6104834769390486,1.3695217370018884,0.05345750233202367,2193.123,1823.883,11974.894,334.032,6.117,64000,64000,17.15238095238095,56.52857142857143,0.0,0.675,5e-05,-0.028399008559063077,-0.0362723755533807,8.899114436644595e-05,0.7755002,0.01153240550775081,1.4588494524359703,0.0
0.02650000000000002,-0.00025,0.004369565217391308,2083.608695652174,1,10,68000,False,23,17,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-16-09,1620000969,14.11255931854248,239.57425141334534,19926,Hinton,143.248.157.211,239.57425141334534,0,17,28635_00000,-0.00025,0.02650000000000002,0.004369565217391308,"[0.009500000000000007, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0]","[2046, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002]","[0.009500000000000007, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0]",1.0365843960871957,2.6053834216203025,1.3678354988598946,0.05335360289671214,2174.165,1839.787,11865.698,337.106,6.035,68000,68000,17.169999999999995,56.580000000000005,0.0,0.675,5e-05,-0.030690276355016977,-0.03902141525759362,1.963191755294247e-05,0.39620048,0.012313345549046062,1.4800900593400002,0.0
0.02650000000000002,-0.00025,0.005360000000000004,2195.08,2,10,72000,False,25,18,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-16-23,1620000983,14.006119012832642,253.58037042617798,19926,Hinton,143.248.157.211,253.58037042617798,0,18,28635_00000,-0.00025,0.02650000000000002,0.005360000000000004,"[0.010000000000000007, 0.023500000000000017, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0, 0.009500000000000007]","[2952, 4002, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 2046]","[0.010000000000000007, 0.023500000000000017, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0, 0.009500000000000007]",1.032666331391359,2.5858486010315485,1.3611094209641375,0.05303200861407132,2165.663,1847.01,11958.973,334.477,5.873,72000,72000,17.68,56.584999999999994,0.0,0.675,5e-05,-0.028786398470401764,-0.04006766283418983,8.853442068357253e-06,0.70199287,0.01669986870547291,1.46409372985363,0.0
0.02650000000000002,-0.00025,0.005826923076923081,2222.4615384615386,1,10,76000,False,26,19,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-16-37,1620000997,14.28153657913208,267.86190700531006,19926,Hinton,143.248.157.211,267.86190700531006,0,19,28635_00000,-0.00025,0.02650000000000002,0.005826923076923081,"[0.017500000000000012, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0, 0.009500000000000007, 0.010000000000000007, 0.023500000000000017]","[2907, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 2046, 2952, 4002]","[0.017500000000000012, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0, 0.009500000000000007, 0.010000000000000007, 0.023500000000000017]",1.03048028216686,2.584900463151432,1.3598851449004359,0.05294692342503645,2158.619,1853.037,11972.351,334.103,5.386,76000,76000,19.123809523809523,56.519047619047626,0.0,0.675,5e-05,-0.01946090121055022,-0.025353472068673,2.2832997643718045e-05,0.83366716,0.008695908734807745,1.4430439174175262,0.0
0.02650000000000002,-0.00025,0.005826923076923081,2222.4615384615386,0,10,80000,False,26,20,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-16-52,1620001012,14.284929752349854,282.1468367576599,19926,Hinton,143.248.157.211,282.1468367576599,0,20,28635_00000,-0.00025,0.02650000000000002,0.005826923076923081,"[-0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0, 0.009500000000000007, 0.010000000000000007, 0.023500000000000017, 0.017500000000000012]","[257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 2046, 2952, 4002, 2907]","[-0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0, 0.009500000000000007, 0.010000000000000007, 0.023500000000000017, 0.017500000000000012]",1.03048028216686,2.5849004631514316,1.359885144900436,0.05294692342503644,2192.03,1824.792,11950.828,334.705,5.431,80000,80000,19.719999999999995,56.535000000000004,0.0,0.675,5e-05,-0.022432233847212046,-0.028846343280747533,7.382143060397084e-06,0.47948772,0.00949144916376099,1.4619307853281498,0.0
0.02650000000000002,-0.00025,0.005611111111111115,2288.3703703703704,1,10,84000,False,27,21,713f17f0db1a49f98b08239d1e1c8d9e,2021-05-03_09-17-06,1620001026,13.95011019706726,296.0969469547272,19926,Hinton,143.248.157.211,296.0969469547272,0,21,28635_00000,-0.00025,0.02650000000000002,0.005611111111111115,"[0.0, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0, 0.009500000000000007, 0.010000000000000007, 0.023500000000000017, 0.017500000000000012]","[4002, 257, 259, 214, 582, 148, 564, 468, 282, 299, 1440, 981, 1421, 2944, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 4002, 2046, 2952, 4002, 2907]","[0.0, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, -0.00025, 0.0027500000000000007, -0.00025, 0.010750000000000008, 0.023750000000000018, 0.0, 0.008750000000000006, 0.0, 0.0, 0.021000000000000015, 0.02650000000000002, 0.0, 0.0, 0.0, 0.009500000000000007, 0.010000000000000007, 0.023500000000000017, 0.017500000000000012]",1.0295000110189212,2.5859396320799344,1.359124189220401,0.052827935167503344,2189.71,1826.726,11981.948,333.836,5.424,84000,84000,16.955000000000002,56.63000000000001,0.0,0.675,5e-05,-0.032421820622403175,-0.036576300917658955,1.0980082649325595e-05,0.85720074,0.006138519762316719,1.450278777629137,0.0
